table_type,subset,cohort,window_type,window_value,definition,phase_mode,assumption_based_historical,n_windows,n_classifiable,positives,false_positive_rate,wilson95_low,wilson95_high,indeterminate_rate,positive_rate_all_attempted,unstable_denominator,interpretation_note,n_participants,pattern_category,indeterminate_reason,n_indeterminate,p_prevalence_ge_39_1,p_prevalence_ge_44_2
window_false_positive,all,population,calendar,12,A_windowed_excluding_C3,strict_herzog,False,50000,48719.0,12530.0,0.2571891869701759,0.2533272514854031,0.2610894103590014,0.025619999999999976,0.2506,False,,,,,,,
window_false_positive,all,population,calendar,18,A_windowed_excluding_C3,strict_herzog,False,50000,49139.0,9727.0,0.19794867620423695,0.1944493485667849,0.20149522608963613,0.017220000000000013,0.19454,False,,,,,,,
window_false_positive,all,population,calendar,24,A_windowed_excluding_C3,strict_herzog,False,50000,49373.0,7956.0,0.16114070443359732,0.15792405959204708,0.16441007496563198,0.012539999999999996,0.15912,False,,,,,,,
window_false_positive,all,population,calendar,36,A_windowed_excluding_C3,strict_herzog,False,50000,49587.0,5786.0,0.11668380825619618,0.11388774468222568,0.11953925752811301,0.008260000000000045,0.11572,False,,,,,,,
window_false_positive,all,population,cycle,3,A_windowed_excluding_C3,strict_herzog,False,50000,45348.0,18613.0,0.4104480903237188,0.4059283536988927,0.4149829976654229,0.09304000000000001,0.37226,False,,,,,,,
window_false_positive,all,population,cycle,6,A_windowed_excluding_C3,strict_herzog,False,50000,47597.0,16106.0,0.33838267117675486,0.3341451131954365,0.342646314676495,0.04805999999999999,0.32212,False,,,,,,,
window_false_positive,all,population,cycle,12,A_windowed_excluding_C3,strict_herzog,False,50000,48747.0,12213.0,0.2505384946765955,0.246711573181867,0.2544047302045334,0.02505999999999997,0.24426,False,,,,,,,
window_false_positive,all,population,full,full_diary,A_windowed_excluding_C3,strict_herzog,False,50000,49587.0,5786.0,0.11668380825619618,0.11388774468222568,0.11953925752811301,0.008260000000000045,0.11572,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,38214.0,16112.0,0.4216255822473439,0.4166825666051416,0.42658435346793067,0.23572000000000004,0.32224,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,45321.0,18089.0,0.3991306458374705,0.394630734198659,0.403647655626339,0.09358,0.36178,False,,,,,,,
