table_type,subset,cohort,window_type,window_value,definition,phase_mode,assumption_based_historical,n_windows,n_classifiable,positives,false_positive_rate,wilson95_low,wilson95_high,indeterminate_rate,positive_rate_all_attempted,unstable_denominator,interpretation_note,n_participants,pattern_category,indeterminate_reason,n_indeterminate,p_prevalence_ge_39_1,p_prevalence_ge_44_2
window_false_positive,window_seizure_days_0_to_3,population,cycle,3,H4_reddy2007_any_phase2x_any,strict_herzog,True,15505,10855.0,10417.0,0.9596499309074159,0.955782618545188,0.9631920287818531,0.29990325701386644,0.6718477910351499,False,,,,,,,
window_false_positive,window_seizure_days_0_to_3,population,cycle,6,H4_reddy2007_any_phase2x_any,strict_herzog,True,8701,6298.0,6023.0,0.9563353445538266,0.9510042394979487,0.9611101063738471,0.2761751522813469,0.6922192851396392,False,,,,,,,
window_false_positive,window_seizure_days_0_to_3,population,cycle,12,H4_reddy2007_any_phase2x_any,strict_herzog,True,4634,3384.0,3227.0,0.9536052009456265,0.9459894006491797,0.9601923192795522,0.26974536037980146,0.6963746223564955,False,,,,,,,
window_false_positive,window_seizure_days_0_to_3,population,full,full_diary,H4_reddy2007_any_phase2x_any,strict_herzog,True,1667,1254.0,1185.0,0.9449760765550239,0.9309425781350409,0.9562916533127923,0.24775044991001804,0.7108578284343131,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,1,A_exact_any,luteal_anchored_ovulatory,False,13419,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,3,A_exact_any,luteal_anchored_ovulatory,False,11538,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,4,A_exact_any,luteal_anchored_ovulatory,False,9419,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,6,A_exact_any,luteal_anchored_ovulatory,False,7036,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,9,A_exact_any,luteal_anchored_ovulatory,False,5178,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,12,A_exact_any,luteal_anchored_ovulatory,False,4164,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,18,A_exact_any,luteal_anchored_ovulatory,False,2894,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,24,A_exact_any,luteal_anchored_ovulatory,False,2315,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,36,A_exact_any,luteal_anchored_ovulatory,False,1624,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,3,A_exact_any,luteal_anchored_ovulatory,False,11887,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,6,A_exact_any,luteal_anchored_ovulatory,False,7396,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,12,A_exact_any,luteal_anchored_ovulatory,False,4197,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,full,full_diary,A_exact_any,luteal_anchored_ovulatory,False,1624,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,1,A_exact_any,strict_herzog,False,13419,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,3,A_exact_any,strict_herzog,False,11538,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,4,A_exact_any,strict_herzog,False,9419,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,6,A_exact_any,strict_herzog,False,7036,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,9,A_exact_any,strict_herzog,False,5178,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,12,A_exact_any,strict_herzog,False,4164,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,18,A_exact_any,strict_herzog,False,2894,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,24,A_exact_any,strict_herzog,False,2315,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,36,A_exact_any,strict_herzog,False,1624,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,3,A_exact_any,strict_herzog,False,11887,6270.0,3509.0,0.5596491228070175,0.5473285777359076,0.5718966218343413,0.472533019264743,0.29519643307815263,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,6,A_exact_any,strict_herzog,False,7396,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,12,A_exact_any,strict_herzog,False,4197,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,full,full_diary,A_exact_any,strict_herzog,False,1624,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,1,A_exact_any,luteal_anchored_ovulatory,False,13353,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,3,A_exact_any,luteal_anchored_ovulatory,False,11542,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,4,A_exact_any,luteal_anchored_ovulatory,False,9082,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,6,A_exact_any,luteal_anchored_ovulatory,False,7152,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,9,A_exact_any,luteal_anchored_ovulatory,False,5404,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,12,A_exact_any,luteal_anchored_ovulatory,False,4172,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,18,A_exact_any,luteal_anchored_ovulatory,False,2899,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,24,A_exact_any,luteal_anchored_ovulatory,False,2243,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,36,A_exact_any,luteal_anchored_ovulatory,False,1567,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,3,A_exact_any,luteal_anchored_ovulatory,False,11564,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,6,A_exact_any,luteal_anchored_ovulatory,False,7086,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,12,A_exact_any,luteal_anchored_ovulatory,False,4186,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,full,full_diary,A_exact_any,luteal_anchored_ovulatory,False,1567,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,1,A_exact_any,strict_herzog,False,13353,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,3,A_exact_any,strict_herzog,False,11542,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,4,A_exact_any,strict_herzog,False,9082,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,6,A_exact_any,strict_herzog,False,7152,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,9,A_exact_any,strict_herzog,False,5404,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,12,A_exact_any,strict_herzog,False,4172,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,18,A_exact_any,strict_herzog,False,2899,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,24,A_exact_any,strict_herzog,False,2243,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,36,A_exact_any,strict_herzog,False,1567,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,3,A_exact_any,strict_herzog,False,11564,4553.0,2649.0,0.5818141884471777,0.5674234063449166,0.5960670303385676,0.6062781044621238,0.2290729851262539,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,6,A_exact_any,strict_herzog,False,7086,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,12,A_exact_any,strict_herzog,False,4186,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,full,full_diary,A_exact_any,strict_herzog,False,1567,0.0,0.0,,,,1.0,0.0,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,1,A_windowed_any,luteal_anchored_ovulatory,False,13419,13419.0,5644.0,0.42059766003427973,0.41226914304231493,0.4289716250515649,0.0,0.42059766003427973,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,3,A_windowed_any,luteal_anchored_ovulatory,False,11538,11538.0,4925.0,0.4268504073496273,0.41785106787861187,0.43589843942293144,0.0,0.4268504073496273,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,4,A_windowed_any,luteal_anchored_ovulatory,False,9419,9419.0,4062.0,0.43125597197154686,0.4212843462631659,0.44128364815132615,0.0,0.43125597197154686,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,6,A_windowed_any,luteal_anchored_ovulatory,False,7036,7036.0,3035.0,0.43135304150085274,0.419821210010375,0.44295979071945923,0.0,0.43135304150085274,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,9,A_windowed_any,luteal_anchored_ovulatory,False,5178,5178.0,2251.0,0.4347238315952105,0.4212749544293203,0.4482694912330819,0.0,0.4347238315952105,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,12,A_windowed_any,luteal_anchored_ovulatory,False,4164,4164.0,1809.0,0.43443804034582134,0.41944973244090655,0.44954720388821845,0.0,0.43443804034582134,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,18,A_windowed_any,luteal_anchored_ovulatory,False,2894,2894.0,1240.0,0.4284727021423635,0.4105499239679312,0.4465851174471773,0.0,0.4284727021423635,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,24,A_windowed_any,luteal_anchored_ovulatory,False,2315,2315.0,987.0,0.4263498920086393,0.40634267300449517,0.4466011327469234,0.0,0.4263498920086393,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,36,A_windowed_any,luteal_anchored_ovulatory,False,1624,1624.0,698.0,0.42980295566502463,0.4059194716539781,0.45401774842077236,0.0,0.42980295566502463,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,3,A_windowed_any,luteal_anchored_ovulatory,False,11887,11887.0,5039.0,0.4239084714393876,0.4150507573794193,0.4328153498035948,0.0,0.4239084714393876,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,6,A_windowed_any,luteal_anchored_ovulatory,False,7396,7396.0,3210.0,0.43401838831800976,0.4227600369549084,0.4453452453769723,0.0,0.43401838831800976,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,12,A_windowed_any,luteal_anchored_ovulatory,False,4197,4197.0,1814.0,0.43221348582320707,0.41729500603783837,0.44725594034333377,0.0,0.43221348582320707,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,full,full_diary,A_windowed_any,luteal_anchored_ovulatory,False,1624,1624.0,698.0,0.42980295566502463,0.4059194716539781,0.45401774842077236,0.0,0.42980295566502463,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,1,A_windowed_any,strict_herzog,False,13419,13419.0,6016.0,0.4483195469110962,0.4399210800170996,0.4567475944766646,0.0,0.4483195469110962,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,3,A_windowed_any,strict_herzog,False,11538,11538.0,4995.0,0.4329173166926677,0.4239002868207425,0.44197900068090973,0.0,0.4329173166926677,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,4,A_windowed_any,strict_herzog,False,9419,9419.0,4099.0,0.43518420214460135,0.4252002902732343,0.4452209616032869,0.0,0.43518420214460135,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,6,A_windowed_any,strict_herzog,False,7036,7036.0,2964.0,0.4212620807276862,0.4097708634786946,0.4328392284557322,0.0,0.4212620807276862,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,9,A_windowed_any,strict_herzog,False,5178,5178.0,2240.0,0.43259945925067594,0.41915989379301716,0.4461389569057354,0.0,0.43259945925067594,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,12,A_windowed_any,strict_herzog,False,4164,4164.0,1754.0,0.42122958693563883,0.4063118936874114,0.4362924840267022,0.0,0.42122958693563883,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,18,A_windowed_any,strict_herzog,False,2894,2894.0,1200.0,0.414651002073255,0.3968263826725037,0.4327019034605003,0.0,0.414651002073255,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,24,A_windowed_any,strict_herzog,False,2315,2315.0,923.0,0.3987041036717063,0.3789423661421665,0.4188014605364708,0.0,0.3987041036717063,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,36,A_windowed_any,strict_herzog,False,1624,1624.0,642.0,0.39532019704433496,0.37181508461149926,0.4193193663771637,0.0,0.39532019704433496,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,3,A_windowed_any,strict_herzog,False,11887,11887.0,4835.0,0.40674686632455626,0.3979476890569106,0.41560629636306856,0.0,0.40674686632455626,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,6,A_windowed_any,strict_herzog,False,7396,7396.0,3012.0,0.40724716062736616,0.3961007581967271,0.41848986409767885,0.0,0.40724716062736616,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,12,A_windowed_any,strict_herzog,False,4197,4197.0,1735.0,0.41339051703597807,0.39857813352239585,0.4283613006060963,0.0,0.41339051703597807,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,full,full_diary,A_windowed_any,strict_herzog,False,1624,1624.0,642.0,0.39532019704433496,0.37181508461149926,0.4193193663771637,0.0,0.39532019704433496,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,1,A_windowed_any,luteal_anchored_ovulatory,False,13353,13312.0,6101.0,0.4583082932692308,0.44985742152393776,0.46678322011837375,0.0030704710551935355,0.4569010709203924,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,3,A_windowed_any,luteal_anchored_ovulatory,False,11542,11542.0,5734.0,0.4967943164096344,0.4876753506661553,0.5059154153023601,0.0,0.4967943164096344,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,4,A_windowed_any,luteal_anchored_ovulatory,False,9082,9082.0,4568.0,0.5029729134551861,0.49269083441120964,0.5132524786264151,0.0,0.5029729134551861,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,6,A_windowed_any,luteal_anchored_ovulatory,False,7152,7152.0,3601.0,0.5034955257270693,0.491909153527529,0.5150781449317413,0.0,0.5034955257270693,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,9,A_windowed_any,luteal_anchored_ovulatory,False,5404,5404.0,2759.0,0.5105477424130274,0.4972170196097618,0.5238634800439504,0.0,0.5105477424130274,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,12,A_windowed_any,luteal_anchored_ovulatory,False,4172,4172.0,2129.0,0.5103068072866731,0.4951354166761393,0.5254592349283512,0.0,0.5103068072866731,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,18,A_windowed_any,luteal_anchored_ovulatory,False,2899,2899.0,1476.0,0.5091410831321145,0.49094312220544595,0.5273148504574948,0.0,0.5091410831321145,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,24,A_windowed_any,luteal_anchored_ovulatory,False,2243,2243.0,1174.0,0.5234061524743647,0.5027144102827414,0.5440178589602838,0.0,0.5234061524743647,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,36,A_windowed_any,luteal_anchored_ovulatory,False,1567,1567.0,823.0,0.5252074026802808,0.5004512347354957,0.5498402823086934,0.0,0.5252074026802808,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,3,A_windowed_any,luteal_anchored_ovulatory,False,11564,11564.0,5773.0,0.49922172258734004,0.4901104490231588,0.5083335130535973,0.0,0.49922172258734004,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,6,A_windowed_any,luteal_anchored_ovulatory,False,7086,7086.0,3638.0,0.5134067174710697,0.5017650600460114,0.5250338466860446,0.0,0.5134067174710697,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,12,A_windowed_any,luteal_anchored_ovulatory,False,4186,4186.0,2124.0,0.5074056378404205,0.4922607363806835,0.5225369595725786,0.0,0.5074056378404205,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,full,full_diary,A_windowed_any,luteal_anchored_ovulatory,False,1567,1567.0,823.0,0.5252074026802808,0.5004512347354957,0.5498402823086934,0.0,0.5252074026802808,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,1,A_windowed_any,strict_herzog,False,13353,13324.0,6434.0,0.4828880216151306,0.47440928369474467,0.49137662384257763,0.0021717966000149858,0.4818392870515989,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,3,A_windowed_any,strict_herzog,False,11542,11542.0,6129.0,0.5310171547392133,0.521904174738717,0.5401094950794318,0.0,0.5310171547392133,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,4,A_windowed_any,strict_herzog,False,9082,9082.0,4864.0,0.5355648535564853,0.5252948431016996,0.5458047906446993,0.0,0.5355648535564853,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,6,A_windowed_any,strict_herzog,False,7152,7152.0,3930.0,0.549496644295302,0.5379421670758684,0.5609979791073982,0.0,0.549496644295302,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,9,A_windowed_any,strict_herzog,False,5404,5404.0,3044.0,0.5632864544781643,0.5500224073560231,0.5764605905662499,0.0,0.5632864544781643,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,12,A_windowed_any,strict_herzog,False,4172,4172.0,2356.0,0.5647171620325983,0.5496199498904079,0.5796953043703471,0.0,0.5647171620325983,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,18,A_windowed_any,strict_herzog,False,2899,2899.0,1638.0,0.5650224215246636,0.54690172720969,0.5829710217323619,0.0,0.5650224215246636,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,24,A_windowed_any,strict_herzog,False,2243,2243.0,1280.0,0.5706642888987963,0.5500762794840152,0.5910106667068321,0.0,0.5706642888987963,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,calendar,36,A_windowed_any,strict_herzog,False,1567,1567.0,876.0,0.559029993618379,0.5343322449090476,0.5834390291817751,0.0,0.559029993618379,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,3,A_windowed_any,strict_herzog,False,11564,11564.0,5948.0,0.5143548945001729,0.5052423390951063,0.5234579159336176,0.0,0.5143548945001729,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,6,A_windowed_any,strict_herzog,False,7086,7086.0,3756.0,0.5300592718035563,0.5184254491944964,0.5416605206363239,0.0,0.5300592718035563,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,cycle,12,A_windowed_any,strict_herzog,False,4186,4186.0,2299.0,0.5492116579073101,0.5341002088717542,0.5642328674628249,0.0,0.5492116579073101,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,population,full,full_diary,A_windowed_any,strict_herzog,False,1567,1567.0,876.0,0.559029993618379,0.5343322449090476,0.5834390291817751,0.0,0.559029993618379,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,1,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,13419,13419.0,5644.0,0.42059766003427973,0.41226914304231493,0.4289716250515649,0.0,0.42059766003427973,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,3,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,11538,11538.0,4925.0,0.4268504073496273,0.41785106787861187,0.43589843942293144,0.0,0.4268504073496273,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,4,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,9419,9419.0,4062.0,0.43125597197154686,0.4212843462631659,0.44128364815132615,0.0,0.43125597197154686,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,6,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,7036,7036.0,3035.0,0.43135304150085274,0.419821210010375,0.44295979071945923,0.0,0.43135304150085274,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,9,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,5178,5178.0,2251.0,0.4347238315952105,0.4212749544293203,0.4482694912330819,0.0,0.4347238315952105,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,12,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,4164,4164.0,1809.0,0.43443804034582134,0.41944973244090655,0.44954720388821845,0.0,0.43443804034582134,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,18,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,2894,2894.0,1240.0,0.4284727021423635,0.4105499239679312,0.4465851174471773,0.0,0.4284727021423635,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,24,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,2315,2315.0,987.0,0.4263498920086393,0.40634267300449517,0.4466011327469234,0.0,0.4263498920086393,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,36,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,1624,1624.0,698.0,0.42980295566502463,0.4059194716539781,0.45401774842077236,0.0,0.42980295566502463,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,3,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,11887,11887.0,5039.0,0.4239084714393876,0.4150507573794193,0.4328153498035948,0.0,0.4239084714393876,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,6,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,7396,7396.0,3210.0,0.43401838831800976,0.4227600369549084,0.4453452453769723,0.0,0.43401838831800976,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,12,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,4197,4197.0,1814.0,0.43221348582320707,0.41729500603783837,0.44725594034333377,0.0,0.43221348582320707,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,full,full_diary,A_windowed_excluding_C3,luteal_anchored_ovulatory,False,1624,1624.0,698.0,0.42980295566502463,0.4059194716539781,0.45401774842077236,0.0,0.42980295566502463,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,1,A_windowed_excluding_C3,strict_herzog,False,13419,13419.0,6016.0,0.4483195469110962,0.4399210800170996,0.4567475944766646,0.0,0.4483195469110962,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,3,A_windowed_excluding_C3,strict_herzog,False,11538,11538.0,4995.0,0.4329173166926677,0.4239002868207425,0.44197900068090973,0.0,0.4329173166926677,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,4,A_windowed_excluding_C3,strict_herzog,False,9419,9419.0,4099.0,0.43518420214460135,0.4252002902732343,0.4452209616032869,0.0,0.43518420214460135,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,6,A_windowed_excluding_C3,strict_herzog,False,7036,7036.0,2964.0,0.4212620807276862,0.4097708634786946,0.4328392284557322,0.0,0.4212620807276862,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,9,A_windowed_excluding_C3,strict_herzog,False,5178,5178.0,2240.0,0.43259945925067594,0.41915989379301716,0.4461389569057354,0.0,0.43259945925067594,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,12,A_windowed_excluding_C3,strict_herzog,False,4164,4164.0,1754.0,0.42122958693563883,0.4063118936874114,0.4362924840267022,0.0,0.42122958693563883,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,18,A_windowed_excluding_C3,strict_herzog,False,2894,2894.0,1200.0,0.414651002073255,0.3968263826725037,0.4327019034605003,0.0,0.414651002073255,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,24,A_windowed_excluding_C3,strict_herzog,False,2315,2315.0,923.0,0.3987041036717063,0.3789423661421665,0.4188014605364708,0.0,0.3987041036717063,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,calendar,36,A_windowed_excluding_C3,strict_herzog,False,1624,1624.0,642.0,0.39532019704433496,0.37181508461149926,0.4193193663771637,0.0,0.39532019704433496,False,,,,,,,
window_false_positive,window_seizure_days_4_to_7,healthy_ovulatory,cycle,3,A_windowed_excluding_C3,strict_herzog,False,11887,11887.0,4835.0,0.40674686632455626,0.3979476890569106,0.41560629636306856,0.0,0.40674686632455626,False,,,,,,,
