cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
healthy_ovulatory,sd_cycle_length,"(3.169, 3.514]",label_A_windowed_any,9999,9914,1191,0.1201331450474077,0.11388006848506955,0.12668048783424757,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(3.169, 3.514]",label_A_windowed_C1_or_C2,9999,9914,1191,0.1201331450474077,0.11388006848506955,0.12668048783424757,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(3.514, 3.943]",label_A_windowed_any,10000,9937,1097,0.11039549159706148,0.10438378279025244,0.11670831166926719,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(3.514, 3.943]",label_A_windowed_C1_or_C2,10000,9937,1097,0.11039549159706148,0.10438378279025244,0.11670831166926719,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(3.943, 7.965]",label_A_windowed_any,10000,9909,1214,0.12251488545766474,0.11620500172019405,0.12911733788575022,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(3.943, 7.965]",label_A_windowed_C1_or_C2,10000,9909,1214,0.12251488545766474,0.11620500172019405,0.12911733788575022,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_any,49994,49599,5782,0.11657493094618843,0.1137803547272717,0.11942889536022759,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C1_or_C2,49994,49599,5782,0.11657493094618843,0.1137803547272717,0.11942889536022759,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_any,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C1_or_C2,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,pcos,False,label_A_windowed_any,50000,49605,5782,0.11656083056143533,0.11376657089561068,0.11941447342333247,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,pcos,False,label_A_windowed_C1_or_C2,50000,49605,5782,0.11656083056143533,0.11376657089561068,0.11941447342333247,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,peri_menarche,False,label_A_windowed_any,50000,49605,5782,0.11656083056143533,0.11376657089561068,0.11941447342333247,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,peri_menarche,False,label_A_windowed_C1_or_C2,50000,49605,5782,0.11656083056143533,0.11376657089561068,0.11941447342333247,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,perimenopause,False,label_A_windowed_any,50000,49605,5782,0.11656083056143533,0.11376657089561068,0.11941447342333247,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,perimenopause,False,label_A_windowed_C1_or_C2,50000,49605,5782,0.11656083056143533,0.11376657089561068,0.11941447342333247,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_any,10000,9924,3345,0.33706166868198306,0.3278260227885502,0.3464234086297312,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_C1_or_C2,10000,9924,1173,0.11819830713422007,0.1119937663233854,0.12469831508902529,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_C3,10000,9015,2710,0.30061009428729896,0.2912315245150503,0.31015851916023973,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_any,10066,9985,3765,0.3770655983975964,0.367608458132068,0.38661729366098896,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_C1_or_C2,10066,9985,1143,0.114471707561342,0.10837452917480662,0.12086541504301239,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_C3,10066,6193,2968,0.47925076699499436,0.46682539168737985,0.4917018674481301,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_any,9954,9878,3680,0.37254504960518325,0.36306190151603335,0.3821272911569181,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_C1_or_C2,9954,9878,1106,0.11196598501720996,0.10589791152006764,0.1183357465541365,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_C3,9954,6149,2918,0.47454870710684666,0.4620873952137386,0.4870417994689418,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_any,10072,9972,3986,0.3997192137986362,0.39014543562447224,0.409370223454934,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_C1_or_C2,10072,9972,1162,0.11652627356598476,0.11037595723723337,0.12297192308241661,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_C3,10072,7835,3263,0.41646458200382896,0.40559242598248396,0.42741861182501745,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_any,9908,9828,3098,0.31522181522181525,0.30611011057069226,0.32447791149901584,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_C1_or_C2,9908,9828,1202,0.12230362230362231,0.11597328016072699,0.12892910856325768,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_C3,9908,9591,2505,0.26118235846105725,0.2524878404749584,0.27006810589884933,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_any,10268,9855,5120,0.519533231861999,0.509663424970917,0.5293878166590557,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_C1_or_C2,10268,9855,3224,0.3271435819381025,0.3179495263476951,0.33647234317615654,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_C3,10268,5627,3062,0.5441620757064155,0.5311233053616445,0.5571405897656906,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_any,9882,9882,3896,0.3942521756729407,0.3846598982230558,0.40392663649876226,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_C1_or_C2,9882,9882,1281,0.12962962962962962,0.12315065148584746,0.1363964462001374,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_C3,9882,7688,3192,0.41519250780437045,0.40422283302990936,0.4262468916802087,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_any,9966,9966,3126,0.3136664659843468,0.30463034373944997,0.3228461798000408,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_C1_or_C2,9966,9966,479,0.048063415613084484,0.04403523663089207,0.05243986408093689,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_C3,9966,8416,2841,0.3375712927756654,0.3275444972775347,0.34774630084838015,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_any,10094,10094,3177,0.3147414305528036,0.30575351435237086,0.3238703002765442,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_C1_or_C2,10094,10094,527,0.05220923320784625,0.04803749969096223,0.056721667219570476,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_C3,10094,8595,2873,0.33426410703897613,0.32436721157467,0.3443090846864391,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_any,9790,9790,2555,0.2609805924412666,0.25237615508375855,0.2697725319582377,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_C1_or_C2,9790,9790,275,0.028089887640449437,0.0249974061834465,0.03155256566869984,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_C3,9790,8457,2396,0.283315596547239,0.2738119413875299,0.2930160132742227,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_any,10068,9655,5013,0.5192128430864836,0.5092411760926869,0.5291692276375857,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_C1_or_C2,10068,9655,3182,0.32957017089590884,0.32026346568454717,0.33901244084826193,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_C3,10068,5493,2984,0.5432368468960496,0.5300382381808141,0.5563750236093318,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_any,10089,10089,3956,0.39211021905045096,0.3826263507948523,0.40167621564471057,Association between simulator inputs/realizations and simulated classification
