cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
healthy_ovulatory,mean_cycle_length,"(23.933999999999997, 27.725]",label_A_windowed_C1_or_C2,10116,10031,1129,0.11255109161599043,0.10651406194682407,0.1188847615525268,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(27.725, 28.4]",label_A_windowed_any,9889,9805,1091,0.1112697603263641,0.10519695167463684,0.11764704758840104,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(27.725, 28.4]",label_A_windowed_C1_or_C2,9889,9805,1091,0.1112697603263641,0.10519695167463684,0.11764704758840104,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(28.4, 29.0]",label_A_windowed_any,10045,9963,1195,0.11994379203051289,0.11371016863333885,0.12647038091299057,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(28.4, 29.0]",label_A_windowed_C1_or_C2,10045,9963,1195,0.11994379203051289,0.11371016863333885,0.12647038091299057,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.0, 29.757]",label_A_windowed_any,9963,9883,1090,0.11029039765253465,0.10426531080750628,0.11661832204091435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.0, 29.757]",label_A_windowed_C1_or_C2,9963,9883,1090,0.11029039765253465,0.10426531080750628,0.11661832204091435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.757, 35.438]",label_A_windowed_any,9987,9923,1126,0.11347374785851053,0.1073822293551439,0.11986441986138217,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.757, 35.438]",label_A_windowed_C1_or_C2,9987,9923,1126,0.11347374785851053,0.1073822293551439,0.11986441986138217,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(-0.001, 1.023]",label_A_windowed_any,10003,9930,1138,0.11460221550855992,0.1084854280074716,0.12101707294057029,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(-0.001, 1.023]",label_A_windowed_C1_or_C2,10003,9930,1138,0.11460221550855992,0.1084854280074716,0.12101707294057029,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(1.023, 4.155]",label_A_windowed_any,9998,9909,1177,0.1187809062468463,0.11255802669502248,0.1252992484985224,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(1.023, 4.155]",label_A_windowed_C1_or_C2,9998,9909,1177,0.1187809062468463,0.11255802669502248,0.1252992484985224,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.155, 4.85]",label_A_windowed_any,9999,9918,1084,0.10929622907844323,0.10330630239925875,0.1155886948484435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.155, 4.85]",label_A_windowed_C1_or_C2,9999,9918,1084,0.10929622907844323,0.10330630239925875,0.1155886948484435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.85, 5.592]",label_A_windowed_any,10000,9924,1083,0.10912938331318017,0.10314539608234603,0.1154158559099319,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.85, 5.592]",label_A_windowed_C1_or_C2,10000,9924,1083,0.10912938331318017,0.10314539608234603,0.1154158559099319,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(5.592, 18.368]",label_A_windowed_any,10000,9924,1149,0.11577992744860943,0.10963297509629367,0.12222421847074828,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(5.592, 18.368]",label_A_windowed_C1_or_C2,10000,9924,1149,0.11577992744860943,0.10963297509629367,0.12222421847074828,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_any,49994,49599,5631,0.11353051472811952,0.11076849246716808,0.11635239672974165,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C1_or_C2,49994,49599,5631,0.11353051472811952,0.11076849246716808,0.11635239672974165,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_any,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C1_or_C2,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,pcos,False,label_A_windowed_any,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,pcos,False,label_A_windowed_C1_or_C2,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,peri_menarche,False,label_A_windowed_any,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,peri_menarche,False,label_A_windowed_C1_or_C2,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,perimenopause,False,label_A_windowed_any,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,perimenopause,False,label_A_windowed_C1_or_C2,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_any,10000,9924,3416,0.34421604191858124,0.3349303232623947,0.35362231803176924,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_C1_or_C2,10000,9924,1182,0.11910519951632406,0.11287928437007186,0.12562587998435212,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_C3,10000,8981,2778,0.3093196748691682,0.29984355280113745,0.31895884725261375,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_any,10066,9985,3735,0.3740610916374562,0.3646202409062337,0.38359880828298754,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_C1_or_C2,10066,9985,1144,0.11457185778668003,0.10847226502981965,0.12096790260812727,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_C3,10066,6071,2955,0.4867402404875638,0.4741797057792469,0.499317544957029,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_any,9954,9878,3701,0.3746709860295606,0.3651760645273826,0.38426334812481266,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_C1_or_C2,9954,9878,1120,0.1133832759667949,0.10728044436862726,0.11978669369173946,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_C3,9954,6093,2904,0.47661250615460365,0.4640903372090349,0.489164146784858,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_any,10072,9972,3907,0.3917970316887284,0.382259431291695,0.40141796485498443,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_C1_or_C2,10072,9972,1139,0.11421981548335339,0.10812484320241883,0.1206118972760575,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_C3,10072,7786,3201,0.4111225276136656,0.4002397478676314,0.42209296489472525,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_any,9908,9828,3052,0.31054131054131057,0.3014687559616201,0.3197619142442149,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_C1_or_C2,9908,9828,1160,0.11803011803011804,0.11180006261531286,0.12455865701557034,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_C3,9908,9607,2458,0.25585510565212866,0.2472285961804493,0.2646767848312552,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_any,10268,9855,5188,0.5264332825976662,0.5165670522469032,0.536278913699112,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_C1_or_C2,10268,9855,3286,0.3334348046676814,0.32419350375494715,0.3428059085276489,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_C3,10268,5628,3097,0.5502842928216063,0.5372576659515785,0.5632423222207662,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_any,9882,9882,3868,0.3914187411455171,0.3818398158450521,0.4010820518645276,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_C1_or_C2,9882,9882,1215,0.12295081967213115,0.11662247726149731,0.12957219103849713,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_C3,9882,7691,3179,0.41334026784553374,0.4023808473742403,0.424386213762287,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_any,9966,9966,3088,0.30985350190648203,0.30084925218683684,0.3190042815273985,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_C1_or_C2,9966,9966,478,0.04796307445314068,0.04393909296989584,0.05233540274653166,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_C3,9966,8295,2795,0.3369499698613623,0.32685576681240963,0.3471951216854176,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_any,10094,10094,3126,0.30968892411333465,0.3007428487238106,0.3187797972131658,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_C1_or_C2,10094,10094,487,0.04824648305924312,0.04423526511753468,0.05260141654441867,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_C3,10094,8553,2834,0.3313457266456214,0.32144799251456446,0.3413948901210556,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_any,9790,9790,2541,0.2595505617977528,0.2509621523398322,0.26832759522292815,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_C1_or_C2,9790,9790,279,0.028498467824310522,0.02538285147813741,0.031983960225219196,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_C3,9790,8371,2391,0.2856289571138454,0.27605241424802157,0.2954021598299232,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_any,10068,9655,5080,0.5261522527187985,0.5161841080674613,0.5360995951233413,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_C1_or_C2,10068,9655,3214,0.3328845157949249,0.3235528003961452,0.34234915961034984,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_C3,10068,5488,3034,0.5528425655976676,0.5396557234548451,0.5659554826131006,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_any,10089,10089,3958,0.392308454752701,0.3828236575549503,0.4018752293872502,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_C1_or_C2,10089,10089,1276,0.1264743780354842,0.12013042888761266,0.13310266401775567,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_C3,10089,7853,3224,0.41054374124538395,0.3997098784453834,0.42146508004602934,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_any,9945,9945,2965,0.298139768728004,0.2892286687190565,0.3072067537752601,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_C1_or_C2,9945,9945,432,0.04343891402714932,0.03960581587567015,0.04762458802741559,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_C3,9945,8262,2698,0.32655531348341804,0.3165260003791704,0.3367458396049346,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_any,9918,9918,2315,0.23341399475700747,0.22519326388387925,0.2418411548833271,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_C1_or_C2,9918,9918,133,0.013409961685823755,0.011327270176991385,0.01586944123395343,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_C3,9918,8409,2235,0.2657866571530503,0.25645337855853756,0.2753338280255069,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_any,9980,9980,3493,0.35,0.34070154271888003,0.35941388756423914,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_C1_or_C2,9980,9980,690,0.06913827655310621,0.06432505980982885,0.07428305656786809,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_C3,9980,8526,3105,0.3641801548205489,0.3540293273230712,0.37445331667671516,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(23.403, 27.95]",label_A_windowed_any,10165,10070,3908,0.3880834160873883,0.37860989334440165,0.39764229315130806,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(23.403, 27.95]",label_A_windowed_C1_or_C2,10165,10070,1148,0.11400198609731876,0.10794127135402538,0.12035708615158576,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(23.403, 27.95]",label_A_windowed_C3,10165,7451,3189,0.4279962421151523,0.41680151151476763,0.4392651793830772,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.95, 28.795]",label_A_windowed_any,9883,9806,3708,0.378135835202937,0.3685874698501784,0.3877796427038182,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.95, 28.795]",label_A_windowed_C1_or_C2,9883,9806,1113,0.11350193758923108,0.10737438339426635,0.11993219114937138,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.95, 28.795]",label_A_windowed_C3,9883,6804,2934,0.4312169312169312,0.41949141960062647,0.44302006723970583,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(28.795, 29.757]",label_A_windowed_any,9988,9910,3729,0.37628657921291625,0.3667981152837165,0.3858709171811541,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(28.795, 29.757]",label_A_windowed_C1_or_C2,9988,9910,1137,0.11473259334006054,0.10860663359178738,0.12115712330126016,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(28.795, 29.757]",label_A_windowed_C3,9988,6839,3004,0.4392455037286153,0.42752057421183476,0.4510386463983683,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.757, 31.886]",label_A_windowed_any,10002,9923,3546,0.3573516073768014,0.34797956873724706,0.3668340492958628,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.757, 31.886]",label_A_windowed_C1_or_C2,10002,9923,1157,0.11659780308374483,0.11043097453906431,0.12306136725321137,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.757, 31.886]",label_A_windowed_C3,10002,7711,2848,0.36934249773051486,0.35863784794860043,0.3801772643572827,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.886, 52.333]",label_A_windowed_any,9962,9878,2920,0.2956063980562867,0.2866885849256205,0.3046831227842199,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.886, 52.333]",label_A_windowed_C1_or_C2,9962,9878,1190,0.12046973071471957,0.11419766496450008,0.1270368730266795,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.886, 52.333]",label_A_windowed_C3,9962,9733,2321,0.23846707079009555,0.23010519645176297,0.24703530937540996,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(0.159, 1.48]",label_A_windowed_any,10002,9909,3900,0.39358159249167424,0.3840054564505993,0.40324020779601705,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(0.159, 1.48]",label_A_windowed_C1_or_C2,10002,9909,1115,0.11252396810979917,0.10645146055607166,0.11889678778426335,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(0.159, 1.48]",label_A_windowed_C3,10002,6952,3176,0.4568469505178366,0.4451644559607806,0.4685771088014322,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.48, 4.725]",label_A_windowed_any,9999,9926,3679,0.37064275639734034,0.361193111678878,0.38019248741154443,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.48, 4.725]",label_A_windowed_C1_or_C2,9999,9926,1133,0.11414467056215999,0.10803775428831906,0.12055013084900008,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.48, 4.725]",label_A_windowed_C3,9999,6907,2919,0.4226147386709136,0.41101137943241,0.43430412861826667,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.725, 5.747]",label_A_windowed_any,9999,9927,3759,0.37866424901783013,0.3691711343466089,0.3882512341415822,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.725, 5.747]",label_A_windowed_C1_or_C2,9999,9927,1141,0.1149390551022464,0.10881323408473002,0.12136277550108225,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.725, 5.747]",label_A_windowed_C3,9999,6844,3000,0.43834015195791937,0.4266226425553276,0.45012684046419466,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(5.747, 7.843]",label_A_windowed_any,10000,9913,3523,0.35539190961363865,0.3460274960047596,0.3648683560762574,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(5.747, 7.843]",label_A_windowed_C1_or_C2,10000,9913,1170,0.11802683345102391,0.11182298969678735,0.12452660493507263,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(5.747, 7.843]",label_A_windowed_C3,10000,8139,2833,0.34807715935618627,0.3378020225121802,0.3584956381378211,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(7.843, 33.276]",label_A_windowed_any,10000,9912,2950,0.2976190476190476,0.2886979900403365,0.30669691248393655,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(7.843, 33.276]",label_A_windowed_C1_or_C2,10000,9912,1186,0.11965294592413236,0.11341049186161797,0.1261900976281676,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(7.843, 33.276]",label_A_windowed_C3,10000,9696,2368,0.24422442244224424,0.2357753024615887,0.2528761336410549,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_any,10048,9970,2665,0.26730190571715146,0.2587058558517054,0.276077204500987,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_C1_or_C2,10048,9970,1201,0.12046138415245737,0.11421784336137054,0.12699728611043484,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_C3,10048,9913,2061,0.20790880661757288,0.2000341194577645,0.21600978685586297,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.868]",label_A_windowed_any,10146,10055,3371,0.33525609149676777,0.3260932984416628,0.3445447155321235,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.868]",label_A_windowed_C1_or_C2,10146,10055,1189,0.1182496270512183,0.11208347934357517,0.12470735472728443,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.868]",label_A_windowed_C3,10146,9829,2755,0.2802930104791942,0.2715008913144969,0.2892567983027216,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.868, 0.949]",label_A_windowed_any,10683,10598,4961,0.4681071900358558,0.458620520552378,0.477616971526173,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.868, 0.949]",label_A_windowed_C1_or_C2,10683,10598,1211,0.1142668428005284,0.10834923136495403,0.1204639864371668,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.868, 0.949]",label_A_windowed_C3,10683,9538,4288,0.4495701404906689,0.43960924641955296,0.45957163976979937,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.974]",label_A_windowed_any,9265,9196,4655,0.506198347107438,0.4959794371385488,0.5164120807490448,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.974]",label_A_windowed_C1_or_C2,9265,9196,1093,0.1188560243584167,0.11240035888366784,0.12562998855466775,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.974]",label_A_windowed_C3,9265,7136,3979,0.5575952914798207,0.5460437113876161,0.5690848954226214,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.974, 1.0]",label_A_windowed_any,9858,9768,2159,0.22102784602784603,0.2129097293024893,0.22936529910779263,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.974, 1.0]",label_A_windowed_C1_or_C2,9858,9768,1051,0.10759623259623259,0.1016047272422032,0.1138962576739843,Association between simulator inputs/realizations and simulated classification
