table_type,subset,cohort,window_type,window_value,definition,phase_mode,assumption_based_historical,n_windows,n_classifiable,positives,false_positive_rate,wilson95_low,wilson95_high,indeterminate_rate,p_prevalence_ge_39_1,p_prevalence_ge_44_2
window_false_positive,ge_2_seizures_per_month,population,calendar,1,C_reproducibility_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,C_reproducibility_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,C_reproducibility_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,C_reproducibility_any,strict_herzog,False,31,10,1.0,0.1,0.017876213095072896,0.4041500267952385,0.6774193548387097,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,C_reproducibility_any,strict_herzog,False,34,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,C_reproducibility_any,strict_herzog,False,10,9,1.0,0.1111111111111111,0.019890887638544907,0.434999705576656,0.09999999999999998,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,C_reproducibility_any,strict_herzog,False,31,10,1.0,0.1,0.017876213095072896,0.4041500267952385,0.6774193548387097,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,C_reproducibility_12cycle_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,C_reproducibility_12cycle_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,C_reproducibility_12cycle_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,C_reproducibility_12cycle_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,C_reproducibility_12cycle_any,strict_herzog,False,26,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,C_reproducibility_12cycle_any,strict_herzog,False,20,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,C_reproducibility_12cycle_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,C_reproducibility_12cycle_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,C_reproducibility_12cycle_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,C_reproducibility_12cycle_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,C_reproducibility_12cycle_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,C_reproducibility_12cycle_any,strict_herzog,False,34,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,C_reproducibility_12cycle_any,strict_herzog,False,10,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,C_reproducibility_12cycle_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,D_nb_regression_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,D_nb_regression_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,D_nb_regression_any,strict_herzog,False,28,28,3.0,0.10714285714285714,0.03711836682929999,0.27195851548672156,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,D_nb_regression_any,strict_herzog,False,28,28,4.0,0.14285714285714285,0.05699005319749392,0.31489802163525293,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,D_nb_regression_any,strict_herzog,False,26,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,D_nb_regression_any,strict_herzog,False,20,20,3.0,0.15,0.052368745896216595,0.36041886474075696,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,D_nb_regression_any,strict_herzog,False,28,28,4.0,0.14285714285714285,0.05699005319749392,0.31489802163525293,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,D_nb_regression_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,D_nb_regression_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,D_nb_regression_any,strict_herzog,False,31,31,5.0,0.16129032258064516,0.070926244433653,0.3263435395879326,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,D_nb_regression_any,strict_herzog,False,31,31,7.0,0.22580645161290322,0.11395135561262493,0.3981241838334205,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,D_nb_regression_any,strict_herzog,False,34,2,0.0,0.0,0.0,0.6576197724933469,0.9411764705882353,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,D_nb_regression_any,strict_herzog,False,10,10,1.0,0.1,0.017876213095072896,0.4041500267952385,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,D_nb_regression_any,strict_herzog,False,31,31,7.0,0.22580645161290322,0.11395135561262493,0.3981241838334205,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,D_nb_regression_window_alpha_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,D_nb_regression_window_alpha_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,D_nb_regression_window_alpha_any,strict_herzog,False,28,28,3.0,0.10714285714285714,0.03711836682929999,0.27195851548672156,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,D_nb_regression_window_alpha_any,strict_herzog,False,28,28,4.0,0.14285714285714285,0.05699005319749392,0.31489802163525293,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,D_nb_regression_window_alpha_any,strict_herzog,False,26,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,D_nb_regression_window_alpha_any,strict_herzog,False,20,20,3.0,0.15,0.052368745896216595,0.36041886474075696,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,D_nb_regression_window_alpha_any,strict_herzog,False,28,28,4.0,0.14285714285714285,0.05699005319749392,0.31489802163525293,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,D_nb_regression_window_alpha_any,strict_herzog,False,30,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,D_nb_regression_window_alpha_any,strict_herzog,False,31,0,0.0,,,,1.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,D_nb_regression_window_alpha_any,strict_herzog,False,31,31,5.0,0.16129032258064516,0.070926244433653,0.3263435395879326,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,D_nb_regression_window_alpha_any,strict_herzog,False,31,31,7.0,0.22580645161290322,0.11395135561262493,0.3981241838334205,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,D_nb_regression_window_alpha_any,strict_herzog,False,34,2,1.0,0.5,0.09453120573423074,0.9054687942657693,0.9411764705882353,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,D_nb_regression_window_alpha_any,strict_herzog,False,10,10,1.0,0.1,0.017876213095072896,0.4041500267952385,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,D_nb_regression_window_alpha_any,strict_herzog,False,31,31,7.0,0.22580645161290322,0.11395135561262493,0.3981241838334205,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,H1_newmark_penry_any,strict_herzog,True,28,28,4.0,0.14285714285714285,0.05699005319749392,0.31489802163525293,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,H1_newmark_penry_any,strict_herzog,True,30,30,7.0,0.23333333333333334,0.11792388144489496,0.40928326158122164,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,H1_newmark_penry_any,strict_herzog,True,28,28,5.0,0.17857142857142858,0.07878501945604277,0.35591424789342946,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,H1_newmark_penry_any,strict_herzog,True,28,28,3.0,0.10714285714285714,0.03711836682929999,0.27195851548672156,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,H1_newmark_penry_any,strict_herzog,True,26,26,3.0,0.11538461538461539,0.04003244623610615,0.2897590321171364,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,H1_newmark_penry_any,strict_herzog,True,20,20,4.0,0.2,0.08065766257979806,0.41601743225189364,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,H1_newmark_penry_any,strict_herzog,True,28,28,3.0,0.10714285714285714,0.03711836682929999,0.27195851548672156,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,H1_newmark_penry_any,strict_herzog,True,30,30,5.0,0.16666666666666666,0.0733654237184855,0.3356435050641603,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,H1_newmark_penry_any,strict_herzog,True,31,31,5.0,0.16129032258064516,0.070926244433653,0.3263435395879326,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,H1_newmark_penry_any,strict_herzog,True,31,31,5.0,0.16129032258064516,0.070926244433653,0.3263435395879326,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,H1_newmark_penry_any,strict_herzog,True,31,31,3.0,0.0967741935483871,0.033464644163197374,0.24899938443392833,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,H1_newmark_penry_any,strict_herzog,True,34,34,6.0,0.17647058823529413,0.0834896904537232,0.33513737399842747,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,H1_newmark_penry_any,strict_herzog,True,10,10,1.0,0.1,0.017876213095072896,0.4041500267952385,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,H1_newmark_penry_any,strict_herzog,True,31,31,3.0,0.0967741935483871,0.033464644163197374,0.24899938443392833,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,H1_newmark_penry_66_7_any,strict_herzog,True,28,28,3.0,0.10714285714285714,0.03711836682929999,0.27195851548672156,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,H1_newmark_penry_66_7_any,strict_herzog,True,30,30,3.0,0.1,0.03459988874733419,0.25621082579184085,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,H1_newmark_penry_66_7_any,strict_herzog,True,28,28,2.0,0.07142857142857142,0.01981206411530574,0.22645362568399052,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,H1_newmark_penry_66_7_any,strict_herzog,True,28,28,0.0,0.0,1.3877787807814457e-17,0.12064330476584563,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,H1_newmark_penry_66_7_any,strict_herzog,True,26,26,1.0,0.038461538461538464,0.006821984993543487,0.18892778903034757,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,H1_newmark_penry_66_7_any,strict_herzog,True,20,20,0.0,0.0,0.0,0.16112515805281938,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,H1_newmark_penry_66_7_any,strict_herzog,True,28,28,0.0,0.0,1.3877787807814457e-17,0.12064330476584563,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,H1_newmark_penry_66_7_any,strict_herzog,True,30,30,2.0,0.06666666666666667,0.018477023791270378,0.2132345836261692,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,H1_newmark_penry_66_7_any,strict_herzog,True,31,31,1.0,0.03225806451612903,0.005717221525416816,0.16194105164724906,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,H1_newmark_penry_66_7_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,H1_newmark_penry_66_7_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,H1_newmark_penry_66_7_any,strict_herzog,True,34,34,1.0,0.029411764705882353,0.0052109062762689395,0.1491557329268593,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,H1_newmark_penry_66_7_any,strict_herzog,True,10,10,0.0,0.0,0.0,0.2775327998628892,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,H1_newmark_penry_66_7_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,H2_duncan1993_any,strict_herzog,True,28,28,6.0,0.21428571428571427,0.10212460332897882,0.39538585653721864,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,H2_duncan1993_any,strict_herzog,True,30,30,1.0,0.03333333333333333,0.005908590381612455,0.16670390991409173,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,H2_duncan1993_any,strict_herzog,True,28,28,2.0,0.07142857142857142,0.01981206411530574,0.22645362568399052,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,H2_duncan1993_any,strict_herzog,True,28,28,0.0,0.0,1.3877787807814457e-17,0.12064330476584563,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,H2_duncan1993_any,strict_herzog,True,26,26,1.0,0.038461538461538464,0.006821984993543487,0.18892778903034757,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,H2_duncan1993_any,strict_herzog,True,20,20,0.0,0.0,0.0,0.16112515805281938,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,H2_duncan1993_any,strict_herzog,True,28,28,0.0,0.0,1.3877787807814457e-17,0.12064330476584563,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,H2_duncan1993_any,strict_herzog,True,30,30,2.0,0.06666666666666667,0.018477023791270378,0.2132345836261692,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,H2_duncan1993_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,H2_duncan1993_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,H2_duncan1993_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,H2_duncan1993_any,strict_herzog,True,34,34,2.0,0.058823529411764705,0.016282655210122746,0.19093606904280996,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,H2_duncan1993_any,strict_herzog,True,10,10,0.0,0.0,0.0,0.2775327998628892,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,H2_duncan1993_any,strict_herzog,True,31,31,0.0,0.0,0.0,0.11025539546043596,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,H3_herzog1997_twofold_any,strict_herzog,True,28,28,14.0,0.5,0.32633127457293465,0.6736687254270654,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,H3_herzog1997_twofold_any,strict_herzog,True,30,30,15.0,0.5,0.33154125640533766,0.6684587435946623,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,H3_herzog1997_twofold_any,strict_herzog,True,28,28,11.0,0.39285714285714285,0.2356568654157959,0.5759095570340281,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,H3_herzog1997_twofold_any,strict_herzog,True,28,28,11.0,0.39285714285714285,0.2356568654157959,0.5759095570340281,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,H3_herzog1997_twofold_any,strict_herzog,True,26,26,9.0,0.34615384615384615,0.19412230322940519,0.5377942881118919,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,H3_herzog1997_twofold_any,strict_herzog,True,20,20,8.0,0.4,0.21880653237281708,0.6134184992377468,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,H3_herzog1997_twofold_any,strict_herzog,True,28,28,11.0,0.39285714285714285,0.2356568654157959,0.5759095570340281,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,H3_herzog1997_twofold_any,strict_herzog,True,30,30,19.0,0.6333333333333333,0.4551356365479487,0.7812607919389929,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,H3_herzog1997_twofold_any,strict_herzog,True,31,31,18.0,0.5806451612903226,0.4076626249536972,0.7358445693268778,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,H3_herzog1997_twofold_any,strict_herzog,True,31,31,16.0,0.5161290322580645,0.348403954480288,0.6802974843758269,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,H3_herzog1997_twofold_any,strict_herzog,True,31,31,17.0,0.5483870967741935,0.37772167637354503,0.7083826401947998,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,H3_herzog1997_twofold_any,strict_herzog,True,34,34,21.0,0.6176470588235294,0.450410173444307,0.7609981667549109,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,H3_herzog1997_twofold_any,strict_herzog,True,10,10,4.0,0.4,0.16818032970623614,0.6873262302663417,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,H3_herzog1997_twofold_any,strict_herzog,True,31,31,17.0,0.5483870967741935,0.37772167637354503,0.7083826401947998,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,1,H4_reddy2007_any_phase2x_any,strict_herzog,True,28,28,25.0,0.8928571428571429,0.7280414845132785,0.9628816331707,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,3,H4_reddy2007_any_phase2x_any,strict_herzog,True,30,30,18.0,0.6,0.42320360253322475,0.7540937188319815,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,4,H4_reddy2007_any_phase2x_any,strict_herzog,True,28,28,20.0,0.7142857142857143,0.5294071156670429,0.847460039433309,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,calendar,6,H4_reddy2007_any_phase2x_any,strict_herzog,True,28,28,13.0,0.4642857142857143,0.29531569982795375,0.641873107655321,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,3,H4_reddy2007_any_phase2x_any,strict_herzog,True,26,26,18.0,0.6923076923076923,0.5001174167780164,0.8349868440453624,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,cycle,6,H4_reddy2007_any_phase2x_any,strict_herzog,True,20,20,9.0,0.45,0.2581978582556243,0.6579146575496577,0.0,,
window_false_positive,ge_2_seizures_per_month,healthy_ovulatory,full,full_diary,H4_reddy2007_any_phase2x_any,strict_herzog,True,28,28,13.0,0.4642857142857143,0.29531569982795375,0.641873107655321,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,1,H4_reddy2007_any_phase2x_any,strict_herzog,True,30,30,28.0,0.9333333333333333,0.7867654163738308,0.9815229762087295,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,3,H4_reddy2007_any_phase2x_any,strict_herzog,True,31,31,21.0,0.6774193548387096,0.5014100930808565,0.8143057343364082,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,4,H4_reddy2007_any_phase2x_any,strict_herzog,True,31,31,19.0,0.6129032258064516,0.4382410861966073,0.7626689857961975,0.0,,
window_false_positive,ge_2_seizures_per_month,population,calendar,6,H4_reddy2007_any_phase2x_any,strict_herzog,True,31,31,16.0,0.5161290322580645,0.348403954480288,0.6802974843758269,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,3,H4_reddy2007_any_phase2x_any,strict_herzog,True,34,34,25.0,0.7352941176470589,0.5688285871705534,0.8539880932278825,0.0,,
window_false_positive,ge_2_seizures_per_month,population,cycle,6,H4_reddy2007_any_phase2x_any,strict_herzog,True,10,10,3.0,0.3,0.10779126740630099,0.6032218525388546,0.0,,
window_false_positive,ge_2_seizures_per_month,population,full,full_diary,H4_reddy2007_any_phase2x_any,strict_herzog,True,31,31,16.0,0.5161290322580645,0.348403954480288,0.6802974843758269,0.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,1,A_exact_any,strict_herzog,False,39,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,3,A_exact_any,strict_herzog,False,28,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,4,A_exact_any,strict_herzog,False,25,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,6,A_exact_any,strict_herzog,False,21,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,cycle,3,A_exact_any,strict_herzog,False,37,19,9.0,0.47368421052631576,0.2732980516117956,0.6829219075488682,0.4864864864864865,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,cycle,6,A_exact_any,strict_herzog,False,18,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,full,full_diary,A_exact_any,strict_herzog,False,21,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,1,A_exact_any,strict_herzog,False,27,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,3,A_exact_any,strict_herzog,False,19,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,4,A_exact_any,strict_herzog,False,15,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,6,A_exact_any,strict_herzog,False,13,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,population,cycle,3,A_exact_any,strict_herzog,False,21,20,10.0,0.5,0.29929800819821234,0.7007019918017876,0.04761904761904767,,
window_false_positive,strict_23_35_day_cycles_only,population,cycle,6,A_exact_any,strict_herzog,False,9,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,population,full,full_diary,A_exact_any,strict_herzog,False,13,0,0.0,,,,1.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,1,A_windowed_any,strict_herzog,False,39,25,16.0,0.64,0.44518497748164865,0.7975211922554178,0.3589743589743589,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,3,A_windowed_any,strict_herzog,False,28,23,12.0,0.5217391304347826,0.32962737336427406,0.7076284258335335,0.1785714285714286,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,4,A_windowed_any,strict_herzog,False,25,23,11.0,0.4782608695652174,0.29237157416646653,0.6703726266357259,0.07999999999999996,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,6,A_windowed_any,strict_herzog,False,21,19,10.0,0.5263157894736842,0.3170780924511316,0.7267019483882042,0.09523809523809523,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,cycle,3,A_windowed_any,strict_herzog,False,37,32,15.0,0.46875,0.30869387108068835,0.6355048288102536,0.1351351351351351,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,cycle,6,A_windowed_any,strict_herzog,False,18,17,8.0,0.47058823529411764,0.26165106442409436,0.6903676493999558,0.05555555555555558,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,full,full_diary,A_windowed_any,strict_herzog,False,21,19,10.0,0.5263157894736842,0.3170780924511316,0.7267019483882042,0.09523809523809523,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,1,A_windowed_any,strict_herzog,False,27,22,12.0,0.5454545454545454,0.3465979532073493,0.7307970581918668,0.18518518518518523,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,3,A_windowed_any,strict_herzog,False,19,19,8.0,0.42105263157894735,0.23141891282454238,0.6372409646574496,0.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,4,A_windowed_any,strict_herzog,False,15,15,9.0,0.6,0.357468301206246,0.8017550385865841,0.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,6,A_windowed_any,strict_herzog,False,13,13,8.0,0.6153846153846154,0.35522891512665694,0.8229029220223743,0.0,,
window_false_positive,strict_23_35_day_cycles_only,population,cycle,3,A_windowed_any,strict_herzog,False,21,20,12.0,0.6,0.38658150076225317,0.7811934676271829,0.04761904761904767,,
window_false_positive,strict_23_35_day_cycles_only,population,cycle,6,A_windowed_any,strict_herzog,False,9,9,5.0,0.5555555555555556,0.26665129349549305,0.8112214789023355,0.0,,
window_false_positive,strict_23_35_day_cycles_only,population,full,full_diary,A_windowed_any,strict_herzog,False,13,13,8.0,0.6153846153846154,0.35522891512665694,0.8229029220223743,0.0,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,1,A_windowed_excluding_C3,strict_herzog,False,39,25,16.0,0.64,0.44518497748164865,0.7975211922554178,0.3589743589743589,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,3,A_windowed_excluding_C3,strict_herzog,False,28,23,12.0,0.5217391304347826,0.32962737336427406,0.7076284258335335,0.1785714285714286,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,4,A_windowed_excluding_C3,strict_herzog,False,25,23,11.0,0.4782608695652174,0.29237157416646653,0.6703726266357259,0.07999999999999996,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,calendar,6,A_windowed_excluding_C3,strict_herzog,False,21,19,10.0,0.5263157894736842,0.3170780924511316,0.7267019483882042,0.09523809523809523,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,cycle,3,A_windowed_excluding_C3,strict_herzog,False,37,32,15.0,0.46875,0.30869387108068835,0.6355048288102536,0.1351351351351351,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,cycle,6,A_windowed_excluding_C3,strict_herzog,False,18,17,8.0,0.47058823529411764,0.26165106442409436,0.6903676493999558,0.05555555555555558,,
window_false_positive,strict_23_35_day_cycles_only,healthy_ovulatory,full,full_diary,A_windowed_excluding_C3,strict_herzog,False,21,19,10.0,0.5263157894736842,0.3170780924511316,0.7267019483882042,0.09523809523809523,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,1,A_windowed_excluding_C3,strict_herzog,False,27,22,10.0,0.45454545454545453,0.2692029418081331,0.6534020467926505,0.18518518518518523,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,3,A_windowed_excluding_C3,strict_herzog,False,19,19,8.0,0.42105263157894735,0.23141891282454238,0.6372409646574496,0.0,,
window_false_positive,strict_23_35_day_cycles_only,population,calendar,4,A_windowed_excluding_C3,strict_herzog,False,15,15,9.0,0.6,0.357468301206246,0.8017550385865841,0.0,,
