cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
healthy_ovulatory,seizures_per_month,"(8.694, 263.444]",label_A_windowed_any,9978,9978,675,0.06764882742032471,0.06288563247938696,0.0727447984792554,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,seizures_per_month,"(8.694, 263.444]",label_A_windowed_C1_or_C2,9978,9978,675,0.06764882742032471,0.06288563247938696,0.0727447984792554,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(23.933999999999997, 27.725]",label_A_windowed_any,10116,10031,1129,0.11255109161599043,0.10651406194682407,0.1188847615525268,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(23.933999999999997, 27.725]",label_A_windowed_C1_or_C2,10116,10031,1129,0.11255109161599043,0.10651406194682407,0.1188847615525268,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(27.725, 28.4]",label_A_windowed_any,9889,9805,1091,0.1112697603263641,0.10519695167463684,0.11764704758840104,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(27.725, 28.4]",label_A_windowed_C1_or_C2,9889,9805,1091,0.1112697603263641,0.10519695167463684,0.11764704758840104,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(28.4, 29.0]",label_A_windowed_any,10045,9963,1195,0.11994379203051289,0.11371016863333885,0.12647038091299057,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(28.4, 29.0]",label_A_windowed_C1_or_C2,10045,9963,1195,0.11994379203051289,0.11371016863333885,0.12647038091299057,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.0, 29.757]",label_A_windowed_any,9963,9883,1090,0.11029039765253465,0.10426531080750628,0.11661832204091435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.0, 29.757]",label_A_windowed_C1_or_C2,9963,9883,1090,0.11029039765253465,0.10426531080750628,0.11661832204091435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.757, 35.438]",label_A_windowed_any,9987,9923,1126,0.11347374785851053,0.1073822293551439,0.11986441986138217,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,mean_cycle_length,"(29.757, 35.438]",label_A_windowed_C1_or_C2,9987,9923,1126,0.11347374785851053,0.1073822293551439,0.11986441986138217,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(-0.001, 1.023]",label_A_windowed_any,10003,9930,1138,0.11460221550855992,0.1084854280074716,0.12101707294057029,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(-0.001, 1.023]",label_A_windowed_C1_or_C2,10003,9930,1138,0.11460221550855992,0.1084854280074716,0.12101707294057029,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(1.023, 4.155]",label_A_windowed_any,9998,9909,1177,0.1187809062468463,0.11255802669502248,0.1252992484985224,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(1.023, 4.155]",label_A_windowed_C1_or_C2,9998,9909,1177,0.1187809062468463,0.11255802669502248,0.1252992484985224,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.155, 4.85]",label_A_windowed_any,9999,9918,1084,0.10929622907844323,0.10330630239925875,0.1155886948484435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.155, 4.85]",label_A_windowed_C1_or_C2,9999,9918,1084,0.10929622907844323,0.10330630239925875,0.1155886948484435,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.85, 5.592]",label_A_windowed_any,10000,9924,1083,0.10912938331318017,0.10314539608234603,0.1154158559099319,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(4.85, 5.592]",label_A_windowed_C1_or_C2,10000,9924,1083,0.10912938331318017,0.10314539608234603,0.1154158559099319,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(5.592, 18.368]",label_A_windowed_any,10000,9924,1149,0.11577992744860943,0.10963297509629367,0.12222421847074828,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,sd_cycle_length,"(5.592, 18.368]",label_A_windowed_C1_or_C2,10000,9924,1149,0.11577992744860943,0.10963297509629367,0.12222421847074828,Association between simulator inputs/realizations and simulated classification
